slice_id,target,shot,method,method_label,feature_set,holdout_city,r2_city_mean,rmse_city_mean,mae_city_mean,seeds_count,eval_count_mean,feature_count
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Beirut,-0.8790461844248916,275.60215471247506,216.97973910258875,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Bengaluru,-0.007247234528124702,164.09353259699344,129.7670247919114,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Berlin,-0.980638444839067,309.95405534693305,267.6027325092578,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Bogota,-0.3308491941609819,372.3324942764343,301.6947022348918,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Bogotá,-0.0015932129330049616,408.2358274584706,281.54308652857156,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Brasília,-0.6829209088121269,288.08001206030985,237.9224513156241,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Brussels,-1.0123511504149483,809.9362004327638,591.725284086546,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Budapest,-0.14167238547164573,452.14296129978203,302.7950249724027,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,BuenosAires,-2.2232458188539472,445.7913164733719,424.94572393017586,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Busan,-0.06552448247400111,157.85430785067499,133.28861209931213,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Cairo,-0.3374272131241507,266.65525173639537,222.20208196428771,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Cali,-1.132646508215211,277.33380658048327,231.7619011735277,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,CapeTown,-0.031052247475873207,402.1219316815125,303.97429742598945,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Caracas,-1.6863823955778212,370.3911122735459,346.582737999305,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Casablanca,-1.1216046096600745,232.75196148548443,200.28774495056976,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Changchun,-1.757800471218613,255.85766336193075,232.69577059708067,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Changsha,-1.4662882101024293,211.6320116315273,189.37061276777158,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Chengdu,-0.015087074405478074,241.8478418392206,199.57619634321733,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Chennai,-0.10988835540855035,929.8802755723768,501.3070459755056,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Chicago,-0.3925575386919984,520.2358605119614,407.2766634397124,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Colombo,-0.5918713944861687,211.5809859002337,175.4138151246166,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Copenhagen,-0.8814252662715514,370.94228107091953,292.80778230181517,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Dakar,-2.07126005603413,281.7263507549919,239.97282673531134,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Dalian,-1.6968019911785932,210.41578741315152,186.6774315949152,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Dallas,-0.003767343002448964,468.3458258118705,394.18091928953095,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Delhi,-0.18845267425034407,170.83550546593148,149.80813468605805,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Detroit,-0.33060588178040917,459.6388875148831,368.0962986789678,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Dhaka,-0.3240270860610037,185.05844846169285,154.34864696202183,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Doha,-0.2975217279029885,711.9902548690036,469.3627906588357,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Dongguan,-5.782007959765581,272.6528110089791,258.2801244998761,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Dubai,-0.032790313989705444,642.8772212379939,493.2082752325238,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Dublin,-0.6847151771431126,408.5128709928794,306.0982780365555,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Guayaquil,-4.4574349581415404,351.8976867589736,322.73594207786465,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Hanoi,-0.0334671030286775,348.14667452621387,303.12579530455884,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Harbin,-6.617865549326907,305.4101222592059,289.55504028214114,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Hefei,-0.7556649414120016,218.4971645495401,192.8151168576573,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Helsinki,-0.5221823822619525,1239.0522138485262,969.8208282769086,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,HongKong,-0.03787440822880983,633.3113550248909,436.3445550405004,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Houston,-0.20334429679705246,298.7674037928256,241.02725657757,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Hyderabad,-0.2107546577395345,103.46951562154106,89.29103675506602,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Islamabad,-2.82641465574049,285.01587070994725,263.7264057947873,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Istanbul,-0.9080626252980339,348.7782898525193,317.59688602746394,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Jakarta,-0.650786765658862,468.49600778960354,373.52992113708154,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Jeddah,-6.779359561523067,323.9261171120969,303.6280682647709,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Johannesburg,-3.541472466602684,194.9577820509247,172.16074827918618,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Kampala,-0.03942819955204113,134.68865669076442,108.95882096959464,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Karachi,-0.0011870422952768855,284.6647112580649,237.4065153178932,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Khartoum,-2.8796978638874555,235.79695875786936,218.47719706464602,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Kinshasa,-1.8825631217388015,222.01174560198027,186.47038123788508,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,KualaLumpur,-0.14004177331617318,418.59795353337,275.0689979027788,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Kunming,-0.0008933692593235953,353.2588360594965,233.82206721416935,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,KuwaitCity,-0.001977292652959761,363.4178409136299,309.9644246243924,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,LaPaz,-0.022744217815779733,731.4420183270458,320.1530411891038,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Lagos,-5.901209148689507,426.44347612020414,394.37549078417703,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Lanzhou,-0.2773069398595116,172.45016567177547,143.2740605373413,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Lhasa,-2.866798810617631,321.61660972373016,296.8852972149694,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Lima,-0.26276276562388445,414.51398518968716,359.24029895776835,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Lisbon,-0.31173371416896156,668.4955283436412,547.1010031392229,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,London,-6.67539163286622,384.78554602561707,358.8814401019604,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,LosAngeles,-3.142177918188785,426.06802355851465,381.2174212632118,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Luanda,-0.6036850162307597,200.6703202389141,170.9923309960868,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Lucknow,-2.729983361124172,229.3074850571136,207.68470210565712,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Madrid,-0.00041538380003180997,279.1113689425233,244.48718170908114,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Manila,-0.04394322197837219,235.2818143685198,196.8876555801991,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Maputo,-1.0527862647995483,314.87829491282525,279.30013424064657,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,MexicoCity,-0.5100130913298067,378.317059273669,338.7927555283009,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Miami,-0.000356626849176811,597.4649241443057,539.1272708361494,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Montreal,-1.4963717031683323,1091.7932412044834,937.6927502850704,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Mumbai,-55.956968184096255,410.00271502620546,406.38533164573374,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Nairobi,-0.15710070404542442,284.7400938611003,242.5158574342841,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,NewYork,-0.7880178757575131,401.07575268249497,340.18534151893175,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Paris,-0.11799073807291727,532.7109154635626,359.40432380989927,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Perth,-1.0782244996078507,462.83711655103156,387.3560144551284,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,PhnomPenh,-0.5771756796034986,196.7310588829406,167.06634458396738,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Phoenix,-0.09289302837666491,343.4549041781533,269.2577638353873,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Prague,-1.851656005873072,631.2078045654113,523.2088463861766,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Pune,-0.18084428499370908,182.61907983686737,136.83491162266063,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Quito,-0.023776407078644146,557.3720658758253,419.80638346939224,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,RioDeJaneiro,-0.799573548667146,389.66546630600453,328.75611674877524,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Riyadh,-3.4298892010572475,311.1845375322625,296.7254057887469,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Rome,-0.002275699380053231,475.03282746423383,391.7404538671698,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,SanDiego,-0.10461457701345389,490.69370651731055,406.0101057540295,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Santiago,-0.33639066840881116,276.0437295477704,219.45998822058476,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,SaoPaulo,-0.001401084476330583,196.89547609447334,171.12156937350224,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Seoul,-0.004903055784837962,202.52444484493216,170.3389901215303,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Shanghai,-1.4669928345757786,256.00421151471016,223.88821378876509,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Shenyang,-7.760639608822881,283.5569627112464,268.0389633222526,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Shijiazhuang,-7.486821540998493,310.4350974855543,292.53448107698017,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Singapore,-0.00031477585453076884,407.3575149842398,362.41784669630994,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Surabaya,-0.6245349477265727,186.55241394041101,143.56766550164406,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Suzhou,-3.799689552513658,279.01910503893026,265.1871940910221,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Taiyuan,-1.256035001288505,237.8702668598415,206.6295761466936,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Tokyo,-0.2500475088472609,588.5394225028886,416.81659544181855,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Toronto,-1.7808006881807739,522.5712825451337,474.16457251670397,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Tunis,-0.4670647234606955,279.9000797762679,213.4432629753447,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Urumqi,-3.2207164731291043,313.28975969893634,294.2788659484941,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Vancouver,-3.0665794910587625,575.4712741811782,505.43529015568004,8,20.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Vienna,-0.592382612444367,263.2759359031583,235.55598302896271,8,19.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Vientiane,-1.5670779812769355,204.52825709117846,176.48750557696607,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Wellington,-2.543393677865399,1306.620097341142,1117.4927675453653,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Xi'an,-15.049509647736052,280.8847631043438,271.99527818952885,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Yangon,-15.897671805229852,230.5621232167737,223.63589847929077,8,100.0,2
scale122,road_segments,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Zurich,-2.5237234006731866,1104.4671507869834,988.5081897531061,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Abidjan,-7.259400697352362,286.0770262107869,268.1993465146582,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,AbuDhabi,-0.042072922121459966,231.85947460187586,183.06056096630334,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Accra,-1.6942866153964182,388.98891461390764,355.05253370799335,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,AddisAbaba,-1.9904287559945288,249.83724950937594,210.72067993851866,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Adelaide,-1.4620931949948672,494.1115541629006,384.8800605866633,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Algiers,-0.16026028050505992,281.16446290209535,211.24610336131013,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Amsterdam,-2.7947718877448464,334.756167206392,302.79711333285945,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Asunción,-2.4943880671936984,378.70185349845246,356.55232707114186,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Atlanta,-0.24886939605255587,354.3143956269187,265.49577772306066,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Auckland,-1.4020076169913822,1039.567227203848,829.1092351771059,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Baghdad,-0.21400434495568277,285.28250508604225,226.25497164030796,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Bangalore,-0.49480957351699106,326.5489136387635,241.42331965127107,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Bangkok,-0.06988019429440318,152.07721656625708,123.71605570708132,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Barcelona,-1.27726413898304,835.8033919981942,751.3110340948956,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Beijing,-5.787503009726515,237.9190352832153,219.70062794067786,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Beirut,-0.8790461844248916,275.60215471247506,216.97973910258875,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Bengaluru,-0.007247234528124702,164.09353259699344,129.7670247919114,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Berlin,-0.980638444839067,309.95405534693305,267.6027325092578,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Bogota,-0.3308491941609819,372.3324942764343,301.6947022348918,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Bogotá,-0.0015932129330049616,408.2358274584706,281.54308652857156,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Brasília,-0.6829209088121269,288.08001206030985,237.9224513156241,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Brussels,-1.0123511504149483,809.9362004327638,591.725284086546,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Budapest,-0.14167238547164573,452.14296129978203,302.7950249724027,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,BuenosAires,-2.2232458188539472,445.7913164733719,424.94572393017586,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Busan,-0.06552448247400111,157.85430785067499,133.28861209931213,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Cairo,-0.3374272131241507,266.65525173639537,222.20208196428771,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Cali,-1.132646508215211,277.33380658048327,231.7619011735277,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,CapeTown,-0.031052247475873207,402.1219316815125,303.97429742598945,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Caracas,-1.6863823955778212,370.3911122735459,346.582737999305,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Casablanca,-1.1216046096600745,232.75196148548443,200.28774495056976,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Changchun,-1.757800471218613,255.85766336193075,232.69577059708067,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Changsha,-1.4662882101024293,211.6320116315273,189.37061276777158,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Chengdu,-0.015087074405478074,241.8478418392206,199.57619634321733,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Chennai,-0.10988835540855035,929.8802755723768,501.3070459755056,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Chicago,-0.3925575386919984,520.2358605119614,407.2766634397124,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Colombo,-0.5918713944861687,211.5809859002337,175.4138151246166,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Copenhagen,-0.8814252662715514,370.94228107091953,292.80778230181517,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Dakar,-2.07126005603413,281.7263507549919,239.97282673531134,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Dalian,-1.6968019911785932,210.41578741315152,186.6774315949152,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Dallas,-0.003767343002448964,468.3458258118705,394.18091928953095,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Delhi,-0.18845267425034407,170.83550546593148,149.80813468605805,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Detroit,-0.33060588178040917,459.6388875148831,368.0962986789678,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Dhaka,-0.3240270860610037,185.05844846169285,154.34864696202183,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Doha,-0.2975217279029885,711.9902548690036,469.3627906588357,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Dongguan,-5.782007959765581,272.6528110089791,258.2801244998761,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Dubai,-0.032790313989705444,642.8772212379939,493.2082752325238,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Dublin,-0.6847151771431126,408.5128709928794,306.0982780365555,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Guayaquil,-4.4574349581415404,351.8976867589736,322.73594207786465,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Hanoi,-0.0334671030286775,348.14667452621387,303.12579530455884,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Harbin,-6.617865549326907,305.4101222592059,289.55504028214114,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Hefei,-0.7556649414120016,218.4971645495401,192.8151168576573,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Helsinki,-0.5221823822619525,1239.0522138485262,969.8208282769086,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,HongKong,-0.03787440822880983,633.3113550248909,436.3445550405004,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Houston,-0.20334429679705246,298.7674037928256,241.02725657757,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Hyderabad,-0.2107546577395345,103.46951562154106,89.29103675506602,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Islamabad,-2.82641465574049,285.01587070994725,263.7264057947873,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Istanbul,-0.9080626252980339,348.7782898525193,317.59688602746394,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Jakarta,-0.650786765658862,468.49600778960354,373.52992113708154,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Jeddah,-6.779359561523067,323.9261171120969,303.6280682647709,8,100.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Johannesburg,-3.541472466602684,194.9577820509247,172.16074827918618,8,20.0,2
scale122,road_segments,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Kampala,-0.03942819955204113,134.68865669076442,108.95882096959464,8,100.0,2
