city,country,tile_id,tile_row,tile_col,center_lat,center_lon,south,west,north,east,dist_from_center_km,tile_size_m,tile_protocol_source,legacy_image_path,legacy_city,legacy_tile_name,legacy_zoom,legacy_tile_x,legacy_tile_y
Jeddah,Saudi Arabia,4459,8,0,21.499314,39.168295,21.497061,39.165875,21.501566,39.170716,3.077,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4460,8,1,21.499314,39.173136,21.497061,39.170716,21.501566,39.175557,2.621,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4461,8,2,21.499314,39.177977,21.497061,39.175557,21.501566,39.180398,2.202,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4462,8,3,21.499314,39.182818,21.497061,39.180398,21.501566,39.185239,1.845,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4463,8,4,21.499314,39.187659,21.497061,39.185238,21.501566,39.19008,1.593,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4464,8,5,21.499314,39.1925,21.497061,39.190079,21.501566,39.194921,1.5,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4465,8,6,21.499314,39.197341,21.497061,39.19492,21.501566,39.199762,1.593,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4466,8,7,21.499314,39.202182,21.497061,39.199761,21.501566,39.204602,1.845,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4467,8,8,21.499314,39.207023,21.497061,39.204602,21.501566,39.209443,2.202,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4468,8,9,21.499314,39.211864,21.497061,39.209443,21.501566,39.214284,2.621,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4469,9,0,21.503818,39.168295,21.501566,39.165875,21.50607,39.170716,3.349,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4470,9,1,21.503818,39.173136,21.501566,39.170716,21.50607,39.175557,2.936,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4471,9,2,21.503818,39.177977,21.501566,39.175557,21.50607,39.180398,2.569,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4472,9,3,21.503818,39.182818,21.501566,39.180397,21.50607,39.185239,2.27,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4473,9,4,21.503818,39.187659,21.501566,39.185238,21.50607,39.19008,2.071,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4474,9,5,21.503818,39.1925,21.501566,39.190079,21.50607,39.194921,2.0,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4475,9,6,21.503818,39.197341,21.501566,39.19492,21.50607,39.199762,2.071,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4476,9,7,21.503818,39.202182,21.501566,39.199761,21.50607,39.204603,2.27,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4477,9,8,21.503818,39.207023,21.501566,39.204602,21.50607,39.209443,2.569,500.0,active96,not_released,Jeddah,,,,
Jeddah,Saudi Arabia,4478,9,9,21.503818,39.211864,21.501566,39.209443,21.50607,39.214284,2.936,500.0,active96,not_released,Jeddah,,,,
Riyadh,Saudi Arabia,4479,0,1,24.839088052668266,46.54632568359375,24.836595553891183,46.5435791015625,24.841580551445347,46.549072265625,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41241_28097,16.0,41241.0,28097.0
Riyadh,Saudi Arabia,4480,1,14,24.824132156704387,46.81549072265625,24.821639356846617,46.812744140625,24.826624956562156,46.8182373046875,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41290_28100,16.0,41290.0,28100.0
Riyadh,Saudi Arabia,4481,2,7,24.8141605559659,46.62872314453125,24.811667555461845,46.6259765625,24.81665355646995,46.6314697265625,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41256_28102,16.0,41256.0,28102.0
Riyadh,Saudi Arabia,4482,3,5,24.80917445465691,46.60675048828125,24.806681353851975,46.60400390625,24.811667555461845,46.6094970703125,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41252_28103,16.0,41252.0,28103.0
Riyadh,Saudi Arabia,4483,4,8,24.804188152761007,46.63421630859375,24.80169495167004,46.6314697265625,24.806681353851975,46.636962890625,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41257_28104,16.0,41257.0,28104.0
Riyadh,Saudi Arabia,4484,5,2,24.784240939902325,46.55181884765625,24.78174733781577,46.549072265625,24.786734541988885,46.5545654296875,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41242_28108,16.0,41242.0,28108.0
Riyadh,Saudi Arabia,4485,6,3,24.779253635517463,46.57928466796875,24.77675993321916,46.5765380859375,24.78174733781577,46.58203125,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41247_28109,16.0,41247.0,28109.0
Riyadh,Saudi Arabia,4486,7,10,24.759302414189257,46.65618896484375,24.7568083111927,46.6534423828125,24.761796517185815,46.658935546875,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41261_28113,16.0,41261.0,28113.0
Riyadh,Saudi Arabia,4487,8,14,24.709410344766212,46.81549072265625,24.706915241066337,46.812744140625,24.711905448466084,46.8182373046875,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41290_28123,16.0,41290.0,28123.0
Riyadh,Saudi Arabia,4488,9,15,24.68944791556281,46.82647705078125,24.68695241199915,46.82373046875,24.69194341912647,46.8292236328125,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41292_28127,16.0,41292.0,28127.0
Riyadh,Saudi Arabia,4489,10,9,24.684456808506873,46.64520263671875,24.68196120501459,46.6424560546875,24.68695241199915,46.64794921875,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41259_28128,16.0,41259.0,28128.0
Riyadh,Saudi Arabia,4490,10,13,24.684456808506873,46.76055908203125,24.68196120501459,46.7578125,24.68695241199915,46.7633056640625,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41280_28128,16.0,41280.0,28128.0
Riyadh,Saudi Arabia,4491,11,12,24.669482288404758,46.72760009765625,24.66698638521626,46.724853515625,24.67197819159326,46.7303466796875,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41274_28131,16.0,41274.0,28131.0
Riyadh,Saudi Arabia,4492,12,0,24.634534751553197,46.52435302734375,24.63203814959688,46.5216064453125,24.637031353509517,46.527099609375,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41237_28138,16.0,41237.0,28138.0
Riyadh,Saudi Arabia,4493,13,4,24.629541447876456,46.60125732421875,24.627044746156027,46.5985107421875,24.63203814959688,46.60400390625,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41251_28139,16.0,41251.0,28139.0
Riyadh,Saudi Arabia,4494,14,11,24.619554242013216,46.70013427734375,24.617057340809513,46.6973876953125,24.62205114321692,46.702880859375,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41269_28141,16.0,41269.0,28141.0
Riyadh,Saudi Arabia,4495,15,3,24.599577437086822,46.57928466796875,24.597080137096405,46.5765380859375,24.60207473707724,46.58203125,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41247_28145,16.0,41247.0,28145.0
Riyadh,Saudi Arabia,4496,16,16,24.589587838503416,46.83197021484375,24.587090339209627,46.8292236328125,24.592085337797204,46.834716796875,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41293_28147,16.0,41293.0,28147.0
Riyadh,Saudi Arabia,4497,17,6,24.57460194615313,46.61773681640625,24.572104148016837,46.614990234375,24.57709974428942,46.6204833984375,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41254_28150,16.0,41254.0,28150.0
Riyadh,Saudi Arabia,4498,18,17,24.56960625029641,46.84295654296875,24.567108352575985,46.8402099609375,24.572104148016837,46.845703125,,,legacy43,not_released,Riyadh,Riyadh__legacy43__z16_41295_28151,16.0,41295.0,28151.0
Istanbul,Turkey,4499,0,3,41.139364543829515,28.86383056640625,41.13729606112275,28.861083984375,41.14143302653628,28.8665771484375,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38022_24537,16.0,38022.0,24537.0
Istanbul,Turkey,4500,1,1,41.13522744794836,28.84735107421875,41.13315883477397,28.8446044921875,41.13729606112275,28.85009765625,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38019_24538,16.0,38019.0,24538.0
Istanbul,Turkey,4501,2,7,41.118676455148204,28.97369384765625,41.116607320128956,28.970947265625,41.12074559016745,28.9764404296875,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38042_24542,16.0,38042.0,24542.0
Istanbul,Turkey,4502,3,15,41.11039939325458,29.16046142578125,41.10832999732831,29.15771484375,41.11246878918086,29.1632080078125,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38076_24544,16.0,38076.0,24544.0
Istanbul,Turkey,4503,4,11,41.10212128775346,29.01763916015625,41.10005163093045,29.014892578125,41.104190944576466,29.0203857421875,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38050_24546,16.0,38050.0,24546.0
Istanbul,Turkey,4504,5,13,41.0897021728279,29.05059814453125,41.08763212467916,29.0478515625,41.09177222097664,29.0533447265625,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38056_24549,16.0,38056.0,24549.0
Istanbul,Turkey,4505,6,4,41.08556194609369,28.88580322265625,41.083491767508214,28.883056640625,41.08763212467916,28.8885498046875,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38026_24550,16.0,38026.0,24550.0
Istanbul,Turkey,4506,7,7,41.056573054860394,28.97369384765625,41.0545019632905,28.970947265625,41.05864414643029,28.9764404296875,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38042_24557,16.0,38042.0,24557.0
Istanbul,Turkey,4507,8,14,41.04414533171082,29.05609130859375,41.04207384890102,29.0533447265625,41.04621681452063,29.058837890625,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38057_24560,16.0,38057.0,24560.0
Istanbul,Turkey,4508,9,9,41.04000223568315,28.98468017578125,41.037930622465275,28.98193359375,41.04207384890102,28.9874267578125,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38044_24561,16.0,38044.0,24561.0
Istanbul,Turkey,4509,10,12,41.023427243489884,29.03411865234375,41.021355108666015,29.0313720703125,41.025499378313754,29.036865234375,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38053_24565,16.0,38053.0,24565.0
Istanbul,Turkey,4510,11,6,41.01928284344723,28.93524169921875,41.017210578228436,28.9324951171875,41.021355108666015,28.93798828125,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38035_24566,16.0,38035.0,24566.0
Istanbul,Turkey,4511,12,5,41.002702635457425,28.92425537109375,41.00062984868538,28.9215087890625,41.00477542222947,28.927001953125,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38033_24570,16.0,38033.0,24570.0
Istanbul,Turkey,4512,13,0,40.99026474140311,28.82537841796875,40.98819156349393,28.8226318359375,40.9923379193123,28.828125,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38015_24573,16.0,38015.0,24573.0
Istanbul,Turkey,4513,13,2,40.99026474140311,28.85284423828125,40.98819156349393,28.85009765625,40.9923379193123,28.8555908203125,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38020_24573,16.0,38020.0,24573.0
Istanbul,Turkey,4514,13,8,40.99026474140311,28.97918701171875,40.98819156349393,28.9764404296875,40.9923379193123,28.98193359375,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38043_24573,16.0,38043.0,24573.0
Istanbul,Turkey,4515,14,7,40.98611825521101,28.97369384765625,40.9840449469281,28.970947265625,40.98819156349393,28.9764404296875,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38042_24574,16.0,38042.0,24574.0
Istanbul,Turkey,4516,15,16,40.981971508274114,29.16595458984375,40.97989806962013,29.1632080078125,40.9840449469281,29.168701171875,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38077_24575,16.0,38077.0,24575.0
Istanbul,Turkey,4517,16,10,40.97782450059774,28.99566650390625,40.975750931575355,28.992919921875,40.97989806962013,28.9984130859375,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38046_24576,16.0,38046.0,24576.0
Istanbul,Turkey,4518,17,1,40.952936979309484,28.84735107421875,40.950862628132775,28.8446044921875,40.9550113304862,28.85009765625,,,legacy43,not_released,Istanbul,Istanbul__legacy43__z16_38019_24582,16.0,38019.0,24582.0
Abu Dhabi,UAE,4519,0,0,24.431377,54.352558,24.429125,54.350084,24.43363,54.355032,3.714,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4520,0,1,24.431377,54.357506,24.429125,54.355033,24.43363,54.35998,3.328,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4521,0,2,24.431377,54.362455,24.429125,54.359981,24.43363,54.364929,2.994,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4522,0,3,24.431377,54.367403,24.429125,54.364929,24.43363,54.369877,2.731,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4523,0,4,24.431377,54.372352,24.429125,54.369878,24.43363,54.374825,2.56,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4524,0,5,24.431377,54.3773,24.429125,54.374826,24.43363,54.379774,2.5,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4525,0,6,24.431377,54.382248,24.429125,54.379775,24.43363,54.384722,2.56,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4526,0,7,24.431377,54.387197,24.429125,54.384723,24.43363,54.389671,2.731,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4527,0,8,24.431377,54.392145,24.429125,54.389671,24.43363,54.394619,2.994,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4528,0,9,24.431377,54.397094,24.429125,54.39462,24.43363,54.399567,3.328,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4529,1,0,24.435882,54.352558,24.43363,54.350084,24.438134,54.355032,3.397,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4530,1,1,24.435882,54.357506,24.43363,54.355033,24.438134,54.35998,2.971,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4531,1,2,24.435882,54.362455,24.43363,54.359981,24.438134,54.364929,2.591,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4532,1,3,24.435882,54.367403,24.43363,54.364929,24.438134,54.369877,2.282,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4533,1,4,24.435882,54.372352,24.43363,54.369878,24.438134,54.374825,2.074,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4534,1,5,24.435882,54.3773,24.43363,54.374826,24.438134,54.379774,2.0,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4535,1,6,24.435882,54.382248,24.43363,54.379775,24.438134,54.384722,2.074,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4536,1,7,24.435882,54.387197,24.43363,54.384723,24.438134,54.389671,2.282,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4537,1,8,24.435882,54.392145,24.43363,54.389671,24.438134,54.394619,2.591,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4538,1,9,24.435882,54.397094,24.43363,54.39462,24.438134,54.399567,2.971,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4539,2,0,24.440386,54.352558,24.438134,54.350084,24.442639,54.355032,3.129,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4540,2,1,24.440386,54.357506,24.438134,54.355032,24.442639,54.35998,2.66,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4541,2,2,24.440386,54.362455,24.438134,54.359981,24.442639,54.364929,2.228,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4542,2,3,24.440386,54.367403,24.438134,54.364929,24.442639,54.369877,1.859,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4543,2,4,24.440386,54.372352,24.438134,54.369878,24.442639,54.374826,1.597,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4544,2,5,24.440386,54.3773,24.438134,54.374826,24.442639,54.379774,1.5,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4545,2,6,24.440386,54.382248,24.438134,54.379774,24.442639,54.384722,1.597,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4546,2,7,24.440386,54.387197,24.438134,54.384723,24.442639,54.389671,1.859,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4547,2,8,24.440386,54.392145,24.438134,54.389671,24.442639,54.394619,2.228,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4548,2,9,24.440386,54.397094,24.438134,54.39462,24.442639,54.399568,2.66,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4549,3,0,24.444891,54.352558,24.442639,54.350084,24.447143,54.355032,2.923,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4550,3,1,24.444891,54.357506,24.442639,54.355032,24.447143,54.35998,2.414,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4551,3,2,24.444891,54.362455,24.442639,54.359981,24.447143,54.364929,1.928,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4552,3,3,24.444891,54.367403,24.442639,54.364929,24.447143,54.369877,1.486,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4553,3,4,24.444891,54.372352,24.442639,54.369878,24.447143,54.374826,1.141,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4554,3,5,24.444891,54.3773,24.442639,54.374826,24.447143,54.379774,1.0,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4555,3,6,24.444891,54.382248,24.442639,54.379774,24.447143,54.384722,1.141,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4556,3,7,24.444891,54.387197,24.442639,54.384723,24.447143,54.389671,1.486,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4557,3,8,24.444891,54.392145,24.442639,54.389671,24.447143,54.394619,1.928,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4558,3,9,24.444891,54.397094,24.442639,54.39462,24.447143,54.399568,2.414,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4559,4,0,24.449395,54.352558,24.447143,54.350084,24.451648,54.355032,2.792,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4560,4,1,24.449395,54.357506,24.447143,54.355032,24.451648,54.359981,2.253,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4561,4,2,24.449395,54.362455,24.447143,54.359981,24.451648,54.364929,1.722,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4562,4,3,24.449395,54.367403,24.447143,54.364929,24.451648,54.369877,1.207,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4563,4,4,24.449395,54.372352,24.447143,54.369877,24.451648,54.374826,0.743,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4564,4,5,24.449395,54.3773,24.447143,54.374826,24.451648,54.379774,0.5,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4565,4,6,24.449395,54.382248,24.447143,54.379774,24.451648,54.384723,0.743,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4566,4,7,24.449395,54.387197,24.447143,54.384723,24.451648,54.389671,1.207,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4567,4,8,24.449395,54.392145,24.447143,54.389671,24.451648,54.394619,1.722,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4568,4,9,24.449395,54.397094,24.447143,54.394619,24.451648,54.399568,2.253,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4569,5,0,24.4539,54.352558,24.451648,54.350084,24.456152,54.355032,2.746,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4570,5,1,24.4539,54.357506,24.451648,54.355032,24.456152,54.359981,2.197,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4571,5,2,24.4539,54.362455,24.451648,54.359981,24.456152,54.364929,1.648,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4572,5,3,24.4539,54.367403,24.451648,54.364929,24.456152,54.369877,1.099,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4573,5,4,24.4539,54.372352,24.451648,54.369877,24.456152,54.374826,0.549,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4574,5,5,24.4539,54.3773,24.451648,54.374826,24.456152,54.379774,0.0,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4575,5,6,24.4539,54.382248,24.451648,54.379774,24.456152,54.384723,0.549,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4576,5,7,24.4539,54.387197,24.451648,54.384723,24.456152,54.389671,1.099,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4577,5,8,24.4539,54.392145,24.451648,54.389671,24.456152,54.394619,1.648,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4578,5,9,24.4539,54.397094,24.451648,54.394619,24.456152,54.399568,2.197,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4579,6,0,24.458405,54.352558,24.456152,54.350084,24.460657,54.355032,2.792,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4580,6,1,24.458405,54.357506,24.456152,54.355032,24.460657,54.359981,2.253,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4581,6,2,24.458405,54.362455,24.456152,54.359981,24.460657,54.364929,1.722,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4582,6,3,24.458405,54.367403,24.456152,54.364929,24.460657,54.369877,1.207,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4583,6,4,24.458405,54.372352,24.456152,54.369877,24.460657,54.374826,0.743,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4584,6,5,24.458405,54.3773,24.456152,54.374826,24.460657,54.379774,0.5,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4585,6,6,24.458405,54.382248,24.456152,54.379774,24.460657,54.384723,0.743,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4586,6,7,24.458405,54.387197,24.456152,54.384723,24.460657,54.389671,1.207,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4587,6,8,24.458405,54.392145,24.456152,54.389671,24.460657,54.394619,1.722,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4588,6,9,24.458405,54.397094,24.456152,54.394619,24.460657,54.399568,2.253,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4589,7,0,24.462909,54.352558,24.460657,54.350084,24.465161,54.355032,2.923,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4590,7,1,24.462909,54.357506,24.460657,54.355032,24.465161,54.359981,2.414,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4591,7,2,24.462909,54.362455,24.460657,54.35998,24.465161,54.364929,1.928,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4592,7,3,24.462909,54.367403,24.460657,54.364929,24.465161,54.369878,1.486,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4593,7,4,24.462909,54.372352,24.460657,54.369877,24.465161,54.374826,1.141,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4594,7,5,24.462909,54.3773,24.460657,54.374826,24.465161,54.379774,1.0,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4595,7,6,24.462909,54.382248,24.460657,54.379774,24.465161,54.384723,1.141,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4596,7,7,24.462909,54.387197,24.460657,54.384722,24.465161,54.389671,1.486,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4597,7,8,24.462909,54.392145,24.460657,54.389671,24.465161,54.39462,1.928,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4598,7,9,24.462909,54.397094,24.460657,54.394619,24.465161,54.399568,2.414,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4599,8,0,24.467414,54.352558,24.465161,54.350084,24.469666,54.355032,3.129,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4600,8,1,24.467414,54.357506,24.465161,54.355032,24.469666,54.359981,2.66,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4601,8,2,24.467414,54.362455,24.465161,54.35998,24.469666,54.364929,2.228,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4602,8,3,24.467414,54.367403,24.465161,54.364929,24.469666,54.369878,1.859,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4603,8,4,24.467414,54.372352,24.465161,54.369877,24.469666,54.374826,1.597,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4604,8,5,24.467414,54.3773,24.465161,54.374826,24.469666,54.379774,1.5,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4605,8,6,24.467414,54.382248,24.465161,54.379774,24.469666,54.384723,1.597,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4606,8,7,24.467414,54.387197,24.465161,54.384722,24.469666,54.389671,1.859,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4607,8,8,24.467414,54.392145,24.465161,54.389671,24.469666,54.39462,2.228,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4608,8,9,24.467414,54.397094,24.465161,54.394619,24.469666,54.399568,2.66,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4609,9,0,24.471918,54.352558,24.469666,54.350083,24.47417,54.355033,3.397,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4610,9,1,24.471918,54.357506,24.469666,54.355032,24.47417,54.359981,2.971,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4611,9,2,24.471918,54.362455,24.469666,54.35998,24.47417,54.364929,2.591,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4612,9,3,24.471918,54.367403,24.469666,54.364929,24.47417,54.369878,2.282,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4613,9,4,24.471918,54.372352,24.469666,54.369877,24.47417,54.374826,2.074,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4614,9,5,24.471918,54.3773,24.469666,54.374825,24.47417,54.379775,2.0,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4615,9,6,24.471918,54.382248,24.469666,54.379774,24.47417,54.384723,2.074,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4616,9,7,24.471918,54.387197,24.469666,54.384722,24.47417,54.389671,2.282,500.0,active96,not_released,AbuDhabi,,,,
Abu Dhabi,UAE,4617,9,8,24.471918,54.392145,24.469666,54.389671,24.47417,54.39462,2.591,500.0,active96,not_released,AbuDhabi,,,,
