split_type,source_city,target_city,shot_level,seed,region,backbone,generated_utc
LOCO,Phoenix,NewYork,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Phoenix,NewYork,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Phoenix,NewYork,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,San Diego,Phoenix,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,San Diego,Phoenix,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,San Diego,Phoenix,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,San Diego,Phoenix,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,San Diego,Phoenix,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,San Diego,Phoenix,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,San Diego,Phoenix,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,San Diego,Phoenix,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Adelaide,San Diego,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Adelaide,San Diego,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Adelaide,San Diego,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Adelaide,San Diego,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Adelaide,San Diego,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Adelaide,San Diego,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Adelaide,San Diego,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Adelaide,San Diego,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Perth,Adelaide,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Perth,Adelaide,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Perth,Adelaide,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Perth,Adelaide,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Perth,Adelaide,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Perth,Adelaide,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Perth,Adelaide,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Perth,Adelaide,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Auckland,Perth,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Auckland,Perth,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Auckland,Perth,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Auckland,Perth,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Auckland,Perth,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Auckland,Perth,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Auckland,Perth,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Auckland,Perth,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Wellington,Auckland,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Wellington,Auckland,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Wellington,Auckland,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Wellington,Auckland,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Wellington,Auckland,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Wellington,Auckland,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Wellington,Auckland,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Wellington,Auckland,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Buenos Aires,Wellington,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Buenos Aires,Wellington,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Buenos Aires,Wellington,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Buenos Aires,Wellington,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Buenos Aires,Wellington,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Buenos Aires,Wellington,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Buenos Aires,Wellington,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Buenos Aires,Wellington,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,La Paz,Buenos Aires,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,La Paz,Buenos Aires,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,La Paz,Buenos Aires,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,La Paz,Buenos Aires,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,La Paz,Buenos Aires,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,La Paz,Buenos Aires,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,La Paz,Buenos Aires,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,La Paz,Buenos Aires,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Brasília,La Paz,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Brasília,La Paz,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Brasília,La Paz,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Brasília,La Paz,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Brasília,La Paz,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Brasília,La Paz,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Brasília,La Paz,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Brasília,La Paz,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Rio de Janeiro,Brasília,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Rio de Janeiro,Brasília,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Rio de Janeiro,Brasília,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Rio de Janeiro,Brasília,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Rio de Janeiro,Brasília,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Rio de Janeiro,Brasília,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Rio de Janeiro,Brasília,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Rio de Janeiro,Brasília,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,SaoPaulo,Rio de Janeiro,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,SaoPaulo,Rio de Janeiro,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,SaoPaulo,Rio de Janeiro,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,SaoPaulo,Rio de Janeiro,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,SaoPaulo,Rio de Janeiro,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,SaoPaulo,Rio de Janeiro,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,SaoPaulo,Rio de Janeiro,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,SaoPaulo,Rio de Janeiro,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Santiago,SaoPaulo,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Santiago,SaoPaulo,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Santiago,SaoPaulo,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Santiago,SaoPaulo,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Santiago,SaoPaulo,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Santiago,SaoPaulo,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Santiago,SaoPaulo,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Santiago,SaoPaulo,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bogota,Santiago,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bogota,Santiago,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bogota,Santiago,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bogota,Santiago,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bogota,Santiago,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bogota,Santiago,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bogota,Santiago,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bogota,Santiago,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bogotá,Bogota,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bogotá,Bogota,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bogotá,Bogota,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bogotá,Bogota,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bogotá,Bogota,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bogotá,Bogota,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bogotá,Bogota,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bogotá,Bogota,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Cali,Bogotá,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Cali,Bogotá,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Cali,Bogotá,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Cali,Bogotá,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Cali,Bogotá,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Cali,Bogotá,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Cali,Bogotá,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Cali,Bogotá,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Guayaquil,Cali,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Guayaquil,Cali,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Guayaquil,Cali,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Guayaquil,Cali,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Guayaquil,Cali,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Guayaquil,Cali,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Guayaquil,Cali,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Guayaquil,Cali,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Quito,Guayaquil,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Quito,Guayaquil,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Quito,Guayaquil,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Quito,Guayaquil,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Quito,Guayaquil,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Quito,Guayaquil,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Quito,Guayaquil,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Quito,Guayaquil,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Asunción,Quito,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Asunción,Quito,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Asunción,Quito,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Asunción,Quito,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Asunción,Quito,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Asunción,Quito,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Asunción,Quito,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Asunción,Quito,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Lima,Asunción,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Lima,Asunción,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Lima,Asunción,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Lima,Asunción,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Lima,Asunción,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Lima,Asunción,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Lima,Asunción,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Lima,Asunción,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Caracas,Lima,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Caracas,Lima,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Caracas,Lima,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Caracas,Lima,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Caracas,Lima,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Caracas,Lima,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Caracas,Lima,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Caracas,Lima,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Dhaka,Caracas,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Dhaka,Caracas,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Dhaka,Caracas,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Dhaka,Caracas,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Dhaka,Caracas,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Dhaka,Caracas,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Dhaka,Caracas,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Dhaka,Caracas,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bangalore,Dhaka,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bangalore,Dhaka,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bangalore,Dhaka,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bangalore,Dhaka,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bangalore,Dhaka,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bangalore,Dhaka,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bangalore,Dhaka,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bangalore,Dhaka,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bengaluru,Bangalore,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bengaluru,Bangalore,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bengaluru,Bangalore,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bengaluru,Bangalore,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bengaluru,Bangalore,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bengaluru,Bangalore,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bengaluru,Bangalore,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bengaluru,Bangalore,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Chennai,Bengaluru,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Chennai,Bengaluru,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Chennai,Bengaluru,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Chennai,Bengaluru,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Chennai,Bengaluru,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Chennai,Bengaluru,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Chennai,Bengaluru,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Chennai,Bengaluru,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Delhi,Chennai,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Delhi,Chennai,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Delhi,Chennai,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Delhi,Chennai,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Delhi,Chennai,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Delhi,Chennai,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Delhi,Chennai,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Delhi,Chennai,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Hyderabad,Delhi,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Hyderabad,Delhi,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Hyderabad,Delhi,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Hyderabad,Delhi,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Hyderabad,Delhi,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Hyderabad,Delhi,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Hyderabad,Delhi,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Hyderabad,Delhi,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Lucknow,Hyderabad,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Lucknow,Hyderabad,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Lucknow,Hyderabad,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Lucknow,Hyderabad,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Lucknow,Hyderabad,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Lucknow,Hyderabad,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Lucknow,Hyderabad,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Lucknow,Hyderabad,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Mumbai,Lucknow,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Mumbai,Lucknow,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Mumbai,Lucknow,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Mumbai,Lucknow,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Mumbai,Lucknow,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Mumbai,Lucknow,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Mumbai,Lucknow,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Mumbai,Lucknow,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Pune,Mumbai,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Pune,Mumbai,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Pune,Mumbai,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Pune,Mumbai,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Pune,Mumbai,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Pune,Mumbai,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Pune,Mumbai,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Pune,Mumbai,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Islamabad,Pune,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Islamabad,Pune,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Islamabad,Pune,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Islamabad,Pune,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Islamabad,Pune,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Islamabad,Pune,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Islamabad,Pune,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Islamabad,Pune,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Karachi,Islamabad,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Karachi,Islamabad,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Karachi,Islamabad,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Karachi,Islamabad,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Karachi,Islamabad,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Karachi,Islamabad,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Karachi,Islamabad,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Karachi,Islamabad,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Colombo,Karachi,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Colombo,Karachi,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Colombo,Karachi,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Colombo,Karachi,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Colombo,Karachi,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Colombo,Karachi,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Colombo,Karachi,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Colombo,Karachi,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Phnom Penh,Colombo,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Phnom Penh,Colombo,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Phnom Penh,Colombo,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Phnom Penh,Colombo,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Phnom Penh,Colombo,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Phnom Penh,Colombo,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Phnom Penh,Colombo,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Phnom Penh,Colombo,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Jakarta,Phnom Penh,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Jakarta,Phnom Penh,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Jakarta,Phnom Penh,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Jakarta,Phnom Penh,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Jakarta,Phnom Penh,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Jakarta,Phnom Penh,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Jakarta,Phnom Penh,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Jakarta,Phnom Penh,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Surabaya,Jakarta,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Surabaya,Jakarta,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Surabaya,Jakarta,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Surabaya,Jakarta,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Surabaya,Jakarta,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Surabaya,Jakarta,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Surabaya,Jakarta,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Surabaya,Jakarta,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Vientiane,Surabaya,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Vientiane,Surabaya,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Vientiane,Surabaya,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Vientiane,Surabaya,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Vientiane,Surabaya,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Vientiane,Surabaya,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Vientiane,Surabaya,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Vientiane,Surabaya,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Kuala Lumpur,Vientiane,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Kuala Lumpur,Vientiane,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Kuala Lumpur,Vientiane,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Kuala Lumpur,Vientiane,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Kuala Lumpur,Vientiane,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Kuala Lumpur,Vientiane,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Kuala Lumpur,Vientiane,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Kuala Lumpur,Vientiane,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Yangon,Kuala Lumpur,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Yangon,Kuala Lumpur,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Yangon,Kuala Lumpur,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Yangon,Kuala Lumpur,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Yangon,Kuala Lumpur,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Yangon,Kuala Lumpur,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Yangon,Kuala Lumpur,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Yangon,Kuala Lumpur,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
